chunk_id,url,title,chunk_text
107,https://nitsan.ai/culture/,"Life @ NITSAN | Our Culture, Values, Events & Celebrations",🦄 Intent-driven design
108,https://nitsan.ai/culture/,"Life @ NITSAN | Our Culture, Values, Events & Celebrations",",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,Fun, Celebrations & Social Events,January 15, 2026,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26,"
109,https://nitsan.ai/culture/,"Life @ NITSAN | Our Culture, Values, Events & Celebrations","26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26,"
110,https://nitsan.ai/culture/,"Life @ NITSAN | Our Culture, Values, Events & Celebrations","26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26,"
111,https://nitsan.ai/culture/,"Life @ NITSAN | Our Culture, Values, Events & Celebrations","26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,December 26, 2025,Social Links,Our Addresses,ib themes,2026"
112,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,🦄 Intent-driven design
113,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,In today’s fast-paced digital era, where screens dominate our lives, finding balance and inner peace has become more important than ever. On the 21st of June, the world unites to celebrate International Yoga Day, a day dedicated to promoting physical and mental well-being through the ancient practice of yoga. At NITSAN, the International Yoga Day celebration offers a unique opportunity for"
114,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,"Day celebration offers a unique opportunity for employees like me to pause, recharge, and bring a sense of harmony into our tech-driven lives.,NITSAN recognizes the importance of holistic well-being and understands that its employees’ mental and physical health directly impact their productivity and creativity. On International Yoga Day, NITSAN organizes a special event to encourage us to step away from our desks, stretch our bodies, and rejuvenate our minds. This break from coding and"
115,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,"rejuvenate our minds. This break from coding and technical challenges allows us to recharge our energy and approach our work with renewed focus and clarity. All of us gathered sharp at 9:00 A.M., and expert yoga instructors led sessions that catered to individuals of all fitness levels, ensuring everyone could participate and benefit from the practice.,The celebration at NITSAN revolves around incorporating yoga into our daily routines. Yoga postures and stretches specifically tailored to"
116,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,"postures and stretches specifically tailored to counteract the effects of prolonged sitting and repetitive motions were taught. These movements helped alleviate common discomforts, such as neck and back pain, and promoted a healthy posture among us tech professionals.,In addition to physical postures, we were guided through mindful breathing exercises, helping us cultivate a sense of calm and focus amidst the demanding nature of our work. By bringing awareness to our breath, we gained tools to"
117,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,"awareness to our breath, we gained tools to manage stress and maintain mental clarity, ultimately enhancing our overall well-being.,International Yoga Day at NITSAN also served as a platform for building connections and fostering a sense of camaraderie among employees. Group yoga sessions provided an opportunity for colleagues to bond and support each other in our wellness journeys. Through shared experiences on the mat, we forged stronger connections, creating a positive work environment where"
118,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,"creating a positive work environment where collaboration and mutual support thrive.,NITSAN recognizes that yoga goes beyond physical exercise. The celebration also highlighted the importance of mindfulness and its application in the workplace. Mindfulness exercises, such as guided meditations and short moments of reflection, were integrated into the event. By practicing mindfulness, we learned to be fully present in our work, enhancing our focus, creativity, and overall job satisfaction.,As an"
119,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,"creativity, and overall job satisfaction.,As an IT company, NITSAN understands the significance of nurturing employee well-being in the digital age. The International Yoga Day celebration at NITSAN served as a reminder that balance and mindfulness are essential elements for a thriving work culture. By incorporating yoga and mindfulness practices, NITSAN empowers its employees to navigate the challenges of the digital realm with resilience, creativity, and a greater sense of inner"
120,https://nitsan.ai/culture/celebrating-international-yoga-day-at-nitsan/,NITSAN's Celebration of International Yoga Day 2023,"creativity, and a greater sense of inner harmony.,SOLUTIONS,COMPANY,META"
121,https://nitsan.ai/culture/christmas-celebration-2018/,NITSAN's Christmas Celebration - 2018,🦄 Intent-driven design
122,https://nitsan.ai/culture/christmas-celebration-2018/,NITSAN's Christmas Celebration - 2018,",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,NITSAN celebrates Christmas with gifts from Secret Santa and Fun activities.,While Santa Claus was around to reach with Jingle Bells and lots of surprise gifts, we at NITSAN were excited with Christmas mood. As christmas is the festival to spread happiness, kindness and love, so to fulfill the excitement and merry feel among employees, we had Christmas Celebrations at NITSAN with"
123,https://nitsan.ai/culture/christmas-celebration-2018/,NITSAN's Christmas Celebration - 2018,"we had Christmas Celebrations at NITSAN with entertainment-filled events and of course a lot of surprises. We decorated all the departments with illuminating Christmas trees, balloons, snowflake patterns on the entrance & in cubicles to give the perfect look & feel of christmas. The workspaces were blooming in red color as the employees also followed the Red & White dress-code for the day.,Yippee it’s Christmas! The ambiance of the office was filled with christmas vibes. Everyone greeted each"
124,https://nitsan.ai/culture/christmas-celebration-2018/,NITSAN's Christmas Celebration - 2018,"with christmas vibes. Everyone greeted each other a merry christmas and all were happy and caroling the famous Christmas song “Jingle Bells Jingle Bells”. Everyone also looked fabulous in the red and white dress code. All of us were surprised with the fantastic Santa cap and little gift for each of us.,Secret Santa is known as the greatest joy-giving in our office. It is super funny and somehow amazing to surprise someone who usually is not on your list, and there is a double element of"
125,https://nitsan.ai/culture/christmas-celebration-2018/,NITSAN's Christmas Celebration - 2018,"on your list, and there is a double element of surprise when you get your present and finally find out who is your Secret Santa! Everyone picks up a chit with names written on it and has to bring a gift for them so everyone becomes a secret santa for one another!,Finally, in the evening the party was started by spreading joy by exchanging gifts with each other. We were really excited to know what our friends got in their gift. Everyone was happy with their received gifts and some of the gifts"
126,https://nitsan.ai/culture/christmas-celebration-2018/,NITSAN's Christmas Celebration - 2018,"with their received gifts and some of the gifts were funny as well. There were many comments coming from their friends for funny gifts by making some fun together and made the party atmosphere alive.,One becomes a child when it’s game time in NITSAN. We enjoyed playing “Catch the snow” game in pairs of two! One player throws snowball from a fixed position and the other player has to catch that ball in a basket from their fixed position. The team with maximum number of snowballs in a minute wins"
127,https://nitsan.ai/culture/christmas-celebration-2018/,NITSAN's Christmas Celebration - 2018,"with maximum number of snowballs in a minute wins the game!,The Christmas celebration at the office ended with lots of goodies, cheers, happiness and smiles on the face and wishing for next year to give lots of courage, power and happiness.,SOLUTIONS,COMPANY,META"
128,https://nitsan.ai/case-studies/creative-studio-template-for-modern-agencies/,Creative studio template for modern agencies,"🦄 Intent-driven design
,and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,SOLUTIONS,COMPANY,META"
129,https://nitsan.ai/about/,"About NITSAN | AI, Software & Cloud Engineering Experts",🦄 Intent-driven design
130,https://nitsan.ai/about/,"About NITSAN | AI, Software & Cloud Engineering Experts",",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,We’re a team built around one idea: great technology should feel effortless. Every day, we combine sharp engineering with thoughtful execution to help businesses move with clarity and speed.,Take full responsibility from the first idea to the final handoff, no shortcuts, no excuses.,Focus on the details that users notice, creating moments that truly matter.,Be honest, direct, and respectful,"
131,https://nitsan.ai/about/,"About NITSAN | AI, Software & Cloud Engineering Experts","truly matter.,Be honest, direct, and respectful, building trust through clarity.,Excellence isn’t occasional; it’s our baseline in every line of code and every project we touch.,Combining expertise and creativity to solve real-world technology problems.,Nitin Chauhan,CEO, Co-founder,Sanjay Chauhan,CTO, Co-founder,Sven Thelemann,VP Strategic Partners,Jürgen Pietschmann,AI Consultant,Stefan Reinhardt,VP Sales,Mihaela Angelova,Project Manager,Parth Parmar,VP Operations,Divya Goklani,Project"
132,https://nitsan.ai/about/,"About NITSAN | AI, Software & Cloud Engineering Experts","Parmar,VP Operations,Divya Goklani,Project Manager,Vishal Solanki,VP Marketing,Dimple Parmar,HR Manager,+,Projects delivered, turning ambitious ideas into real-world solutions,+,Years of knowledge powering innovation for every project,+,Skilled team members powering growth and operational excellence,+,Clients who trust us to deliver reliable solutions every time,Give your teams a flexible support model. Let product and design move quickly while senior developers handle complexity, from AI to"
133,https://nitsan.ai/about/,"About NITSAN | AI, Software & Cloud Engineering Experts","senior developers handle complexity, from AI to end-to-end delivery.,Run at scale with secure infrastructure, 24×7 DevOps, and proactive monitoring. You get high availability, responsive SLAs, and a platform you can trust.,Work with specialists who provide architectural clarity, hands-on implementation, and practical technical guidance across AI, DevOps, and application development.,Whether you need self-hosted LLMs or custom agentic systems, launch AI capabilities built around your data and"
134,https://nitsan.ai/about/,"About NITSAN | AI, Software & Cloud Engineering Experts","launch AI capabilities built around your data and workflow, without growing a large internal AI team.,Our engineers integrate directly into your processes to accelerate web, mobile, and backend development while your core team stays focused on product direction.,From high-throughput inference to resilient cloud architecture, we help you ship systems that stay fast, stable, and ready for growth.,Social Links,Our Addresses,ib themes,2026"
135,https://nitsan.ai/culture/26th-january-celebration-at-nitsan/,Celebrating Republic Day - 2018,🦄 Intent-driven design
136,https://nitsan.ai/culture/26th-january-celebration-at-nitsan/,Celebrating Republic Day - 2018,",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,Here comes the day to realize the importance of our country. We usually are so busy with our tight schedules, so we often miss feeling proud to be a citizen of such a great nation. On Republic Day we get a chance to look after our nation, we get a chance to do something worthwhile for our nation. We at NITSAN celebrated this Republic Day supporting our Swachh Bharat Mission. We followed"
137,https://nitsan.ai/culture/26th-january-celebration-at-nitsan/,Celebrating Republic Day - 2018,"supporting our Swachh Bharat Mission. We followed Swachata Abhiyan which was totally led by some of our team members in a creative way. They decided to do this activity at seashore nearby our city i.e. in Koliyak. The best place to clean it up and try to make it more beautiful. We started our activity with our national anthem guided by one of our members who is a good achiever in NCC Navy which gave a new experience to all of us.,Then, with the spirit of Swachta, activity begins. We were"
138,https://nitsan.ai/culture/26th-january-celebration-at-nitsan/,Celebrating Republic Day - 2018,"the spirit of Swachta, activity begins. We were divided into groups which were named after our great National Leaders, like Subhash Chandra Bose, Bhagat Singh, Rabindranath Tagore, Veer Savarkar. All the groups were given different places to collect the scrap and clean up the areas. Hurray! Leading towards the Success of the Event To survive in peace and harmony, United and strong, we must have one people, one nation. Pauline Hanson We all gave our best and enjoyed some different, unusual"
139,https://nitsan.ai/culture/26th-january-celebration-at-nitsan/,Celebrating Republic Day - 2018,"gave our best and enjoyed some different, unusual activity that day. None of us was feeling pity; in fact we were in competition that who collects more which made us more enthusiastic for the activity. Looking at the collection of the scrap at the end made us satisfied for the efforts that all of us gave. Moreover, the difference was seen after cleaning up the area. Leading towards success for the event, and winding up capturing photos and relaxing for a while in a neat and clean place. Best"
140,https://nitsan.ai/culture/26th-january-celebration-at-nitsan/,Celebrating Republic Day - 2018,"for a while in a neat and clean place. Best celebration of Republic Day by the NITSAN Team.,SOLUTIONS,COMPANY,META"
141,https://nitsan.ai/culture/international-womens-day-2024/,Herstory: International Women's Day at NITSAN,🦄 Intent-driven design
142,https://nitsan.ai/culture/international-womens-day-2024/,Herstory: International Women's Day at NITSAN,",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,, is a global celebration that dates back over a century. It’s a day dedicated to recognizing women’s rights and promoting gender equality.,International Women’s Day is a time to honor and celebrate the achievements of women. It’s a day to recognize their contributions to society, culture, and the workplace. At our office, we believe in equality and diversity every day, but on this special"
143,https://nitsan.ai/culture/international-womens-day-2024/,Herstory: International Women's Day at NITSAN,"and diversity every day, but on this special occasion, we show our appreciation for the women who make our workplace better.,This year, the celebration of International Women’s Day was unique at NITSAN. We adorned our workspace with vibrant decorations and welcomed all the womens. Each woman received a thoughtful gesture — a beautiful rose, chocolates, and a personalized card expressing our gratitude for their hard work and dedication.,That evening, we hosted a dinner party at a fancy"
144,https://nitsan.ai/culture/international-womens-day-2024/,Herstory: International Women's Day at NITSAN,"evening, we hosted a dinner party at a fancy restaurant. It was an opportunity for our female colleagues to relax, have fun, and bond with one another outside the office. Laughter filled the air with commitment to supporting one another.,Interestingly, this year, International Women’s Day came with Maha Shivratri, a major Hindu festival. While our main focus was celebrating the women in our office, we also took a moment to acknowledge this important holy day.,Celebrating International Women’s"
145,https://nitsan.ai/culture/international-womens-day-2024/,Herstory: International Women's Day at NITSAN,"holy day.,Celebrating International Women’s Day in our office isn’t just about one day of festivities — it’s is a reflection of our commitment to foster workplace culture. We recognize the contributions of women in every aspect of our organization, from leadership roles to everyday tasks. By gender equality and diversity, we not only honor Women’s Day but also create a more vibrant work environment for everyone.,SOLUTIONS,COMPANY,META"
146,https://nitsan.ai/case-studies/ragsuite-ai/,"Enterprise RAG System: Smarter, Cited AI Answers","🦄 Intent-driven design
,and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,Cited Answers at Enterprise Scale
Manual search time ↓72% · p95 latency ↓68% (5.8s → 1.9s)
Turning scattered knowledge into precise, explainable answers, securely, at scale."
147,https://nitsan.ai/case-studies/ragsuite-ai/,"Enterprise RAG System: Smarter, Cited AI Answers","Key Results
Reduction in manual searches: 72%
Answer latency: ↓ 68% (5.8s → 1.9s p95)
First-contact resolution: +41%"
148,https://nitsan.ai/case-studies/ragsuite-ai/,"Enterprise RAG System: Smarter, Cited AI Answers","Content freshness window: < 10 minutes from source update to index,Client,Confidential (Enterprise pilot),Industries,Knowledge Management · Enterprise SaaS,Services,Data Connectors & Ingestion,Project Scope,Enterprise RAG System Implementation,Teams were drowning in scattered knowledge, wikis, tickets, PDFs, dashboards, and endless Slack threads spread across systems with different formats and permissions. Earlier agents and chatbots had already been tested, but they delivered slow,"
149,https://nitsan.ai/case-studies/ragsuite-ai/,"Enterprise RAG System: Smarter, Cited AI Answers","had already been tested, but they delivered slow, inconsistent answers and occasionally hallucinated, eroding confidence. ,What stakeholders needed instead was a system that could deliver trustworthy, cited responses across multiple repositories while respecting strict access controls, including row- and document-level permissions. It also had to stay in sync with near-real-time content changes and demonstrate clear, measurable improvements in support resolution and analyst"
150,https://nitsan.ai/case-studies/ragsuite-ai/,"Enterprise RAG System: Smarter, Cited AI Answers","improvements in support resolution and analyst productivity.,Connectors & Ingestion,Prebuilt pipelines for Confluence, SharePoint, Google Drive, Git, ticketing systems, and data warehouses. Supports incremental crawls, change capture, and per-source schemas.,Smart Chunking & Enrichment,Domain-aware chunking for headings, tables, and code blocks, with metadata tagging and section anchors to boost retrieval precision and citation quality.,Hybrid Search Retrieval,Dense embeddings + BM25 with"
151,https://nitsan.ai/case-studies/ragsuite-ai/,"Enterprise RAG System: Smarter, Cited AI Answers","Search Retrieval,Dense embeddings + BM25 with re-ranking, plus source-diversity guardrails to avoid single-document bias.,Policy-Aware Querying,Query-time authorization using ACLs and group roles, ensuring users only see permitted content down to the paragraph.,Grounded Generation,LLM restricted to retrieved context with citation injection, refusal rules, and optional tool adapters for live lookups.,Confluence ,SharePoint,Google Drive"
152,https://nitsan.ai/case-studies/ragsuite-ai/,"Enterprise RAG System: Smarter, Cited AI Answers","live lookups.,Confluence ,SharePoint,Google Drive ,GitHub/GitLab,Jira/Zendesk,Websites/Sitemaps,CSV/Parquet,Apache Solr,Elasticsearch (BM25), FAISS ,OpenAI ,Anthropic Claude,Google Gemini ,Azure OpenAI,Tracing/Logging (provider-agnostic), Feedback/Eval Suites,%,%,X,%,“RAGSuite gave our teams instant, trustworthy answers with citations, no more ping-ponging across tools. Productivity went up, escalations went down, and leadership finally had observability into how knowledge is used.”,Managing"
153,https://nitsan.ai/case-studies/ragsuite-ai/,"Enterprise RAG System: Smarter, Cited AI Answers","into how knowledge is used.”,Managing Partner , ,SOLUTIONS,COMPANY,META"
154,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding",🦄 Intent-driven design
155,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding",",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,This event wasn’t just about work; it was for our people—our incredible team. We wanted to give everyone a well-deserved break, a chance to learn something new, and most importantly, time to connect and celebrate.,From December 25th to 31st, we packed five weekdays with creativity, learning, and joy, taking a well-deserved break for a fun outing on Saturday. The purpose of the carnival is"
156,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","on Saturday. The purpose of the carnival is simple: to create a space where our employees can learn, grow, have fun, and show our team how much they mean to us.,The first day of NITSAN Coding Carnival 2024 was full of energy and joy. Everyone entered dancing and received a special welcome kit, setting a festive vibe. Our , and , warmly welcomed Everyone, and we kicked off the day with a fun Zumba session to get everyone moving. We enjoyed a gift-packing activity together.,The talk session"
157,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","gift-packing activity together.,The talk session started with an insightful topic, “,,” by Jay Bhalgamiya. The afternoon brought another inspiring session by Akshayrajsinh Chudasama on “,: Misinformation and Cyberbullying.” It sparked meaningful discussions and provided valuable takeaways.,The day ended with a twist on ,—, that had everyone laughing and enjoying the moment. We enjoyed unlimited snacks at the food corner. It was the perfect start to the carnival, filled with learning, fun, and"
158,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","to the carnival, filled with learning, fun, and togetherness.,The day kicked off with a ,(Lights-Camera-Action), and wow, did our team bring their A-game! Everyone dressed up as their favorite Bollywood characters, from iconic heroes to dazzling divas. It was heartwarming to see the creativity and enthusiasm on full display, filling the room with laughter and cheers.,After the fun, we focused on learning with a session on “, by Mahesh Rathod. It gave us a better understanding of this exciting"
159,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","gave us a better understanding of this exciting technology and how it could shape the future. Later, Adarsh Sharma gave an important talk on “,.” It made us think about taking care of ourselves and supporting each other. In the noon, we enjoyed a tech trivia quiz. It was a lot of fun and brought out everyone’s competitive side.,We wrapped up the day with a ,, singing our hearts out to popular Bollywood songs. The room was filled with laughter, applause, and a lot of off-key singing (which made"
160,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","and a lot of off-key singing (which made it even more fun!),Day 3 of the NITSAN Coding Carnival Week 2024 brought a classy and professional touch as everyone arrived in their best formal attire. The atmosphere was sharp, focused, and full of energy, setting the tone for a day of learning, creativity, and meaningful conversations.,To help us ease into the day, we had a ,. It gave us a moment to recharge and get ready for the day ahead. It was a calm and refreshing way to start.,The first"
161,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","was a calm and refreshing way to start.,The first session, led by Khushi Rupera, was titled “,.” She shared simple yet impactful tips to improve communication and boost confidence in daily life.  Later, Divya Gokalani led a session on “,” that took us on a journey into understanding why we dream and what they might mean. It was engaging and sparked a lot of conversations among the team. ,Afterward, we got creative with a ,. Teams worked together to come up with ideas and presented them to"
162,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","to come up with ideas and presented them to “investors.” It was fun, a bit competitive, and inspiring to see everyone’s creativity shine.,The day ended with a panel discussion featuring Megha, Chirag, Khushi, and Himanshu. The discussion brought out interesting perspectives, and it was fun to hear everyone’s experiences.,Day 4 began with a , showcasing their unique styles and creativity. Everyone presented their team’s uniqueness and attire in a fun and lively way, complete with a video shoot"
163,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","a fun and lively way, complete with a video shoot that captured the excitement and energy of the moment.,The first learning session was led by Purvi Gohel, who shared insights on “,.” It gave us a glimpse into the evolving world of finance and sparked thoughtful discussions. Later on, Devangi Timaniya delivered an engaging session on “,.” It was a valuable talk that showed us how emotions play a crucial role in communication and marketing.,We ended the day with a panel discussion, featuring"
164,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","ended the day with a panel discussion, featuring Nilam, Arun, Bhavesh, and Rushabh. The conversation brought forward diverse perspectives and made us reflect on both sides of the topic.,The last day of , was a mix of celebration and fun. Everyone arrived in their best party wear, bringing a festive and exciting vibe to the day. We kicked things off with, capturing the cheerful mood of the finale.,The fun began with the thrilling treasure hunt, which had everyone solving clues and working"
165,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","which had everyone solving clues and working together. It was a fun and adventurous way to build stronger connections within the team.,The learning sessions started with Dhruv Rathod leading on “,,” which left us feeling motivated and ready to embrace challenges with a fresh perspective. Later on, our CTO Sanjay Chauhan, shared valuable insights in their talk on “,”. It was inspiring and encouraged us to think about the power of stories in shaping our lives.,The highlight of the afternoon was a"
166,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","our lives.,The highlight of the afternoon was a panel discussion featuring Mitali, Adarsh, Parth, and Vishal. The lively debate brought out relatable stories and plenty of laughter. Before the grand finale, we indulged in a delicious feast of pizza and burgers, which was the perfect way to refuel for the evening. Then, the real party began!,Before the grand finale, we enjoyed a delicious feast of pizza and burgers, recharging for the evening ahead. Then came the big celebration—a party bash"
167,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","ahead. Then came the big celebration—a party bash with dancing, music, and so much laughter. Everyone let loose and celebrated the amazing week we had together. ,The Awards Ceremony celebrated the hard work and energy everyone brought to ,. From Best Innovator to Most Energetic Performer, each award recognized unique contributions and added excitement. The smiles and cheers showed the pride we all share as a team.,It was a simple, heartfelt way to end the carnival, leaving us inspired and proud"
168,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","end the carnival, leaving us inspired and proud to be part of this journey together.,As we wrap up Coding Carnival 2.0, we’re filled with gratitude, pride, and excitement for what’s ahead. This week wasn’t just an event; it was a celebration of our people, our creativity, and the incredible bond we share as a team.,Here’s to dreaming bigger, working smarter, and celebrating harder in the future. Thank you for being part of this journey – we can’t wait to see what the next chapter"
169,https://nitsan.ai/culture/coding-carnival-2024/,"NITSAN Coding Carnival 2.0: A Week of Fun, Learning, and Team Bonding","– we can’t wait to see what the next chapter brings!,SOLUTIONS,COMPANY,META"
170,https://nitsan.ai/culture/christmas-2021/,Christmas 2021 Celebration At NITSAN,🦄 Intent-driven design
171,https://nitsan.ai/culture/christmas-2021/,Christmas 2021 Celebration At NITSAN,",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,Welcome to the insights of one of the most amazing outings that we did. This year’s Christmas that we celebrated was so much fun and full of excitement. We wanted this day to be spent well and together so we planned out a trip to Zanzmer Beach but that’s not all, We spent some quality time by Talaja Mountains and Gopnath Beach along the way, ate some really nice and traditional desi food and"
172,https://nitsan.ai/culture/christmas-2021/,Christmas 2021 Celebration At NITSAN,"some really nice and traditional desi food and made this day memorable and truly, this Christmas was the best Christmas that we have ever had. Period!,Starting from 7 in the morning, we all gathered at our office to leave for the picnic. Everyone was kind of sleepy as the winter is going on but so excited to reach the first destination which was, Breakfast, well, it’s not the first picnic destination but we can’t forget our tummy right? We ate well and now we were fully charged for the day."
173,https://nitsan.ai/culture/christmas-2021/,Christmas 2021 Celebration At NITSAN,"well and now we were fully charged for the day. Here comes our first destination, Talaja Mountains. We climbed the mountains, that was a little bit of a hiking moment right there, we had so much fun, the sun was shining perfectly giving us just the right amount of heat in this cold environment.,We were at the Gopnath beach after so long, Visiting templates and just being on the Gopnath Ghat were truly a nostalgic experience for us.,We had the best desi lunch with so many dishes, sweets, and"
174,https://nitsan.ai/culture/christmas-2021/,Christmas 2021 Celebration At NITSAN,"best desi lunch with so many dishes, sweets, and complementarians. We were full to move to the next destination but wait, We found some of the cute friends along the way. We played some games too, After eating this much, we were a little lazy but who said Cricket? We were quickly on our feet just by that word because as Indians, we love Cricket more than any sport but we played Volleyball too, it’s the beach “Must Have”.,After playing so much, we were exhausted, we rested a little bit and went"
175,https://nitsan.ai/culture/christmas-2021/,Christmas 2021 Celebration At NITSAN,"were exhausted, we rested a little bit and went straight to the next destination.,The Zanzmer Beach, a Scenic Masterpiece. We are here at the Zanzmer beach, which is approximately a 2-hour drive from Bhavnagar, Gujrat, which is a scenic masterpiece that was our final destination for the day. We brought many exciting games with us, Of course, we did. We Played Badminton, Kabaddi, and Man in Middle. It was kind of an energy drainer but we had so much fun while playing these barely talked about"
176,https://nitsan.ai/culture/christmas-2021/,Christmas 2021 Celebration At NITSAN,"much fun while playing these barely talked about outdoor games in this tech era. Here comes the final game, Secret Santa! Everyone brought funny but secret gifts for the person from their chit, the gifts were hilarious, we laughed so hard while giving and accepting the gifts. The day comes to a memorable end, we headed back to our home while playing Antakshari and singing songs.,SOLUTIONS,COMPANY,META"
177,https://nitsan.ai/privacy-policy/,"Privacy Policy | NITSAN – Your Data, Our Responsibility",🦄 Intent-driven design
178,https://nitsan.ai/privacy-policy/,"Privacy Policy | NITSAN – Your Data, Our Responsibility",",and applied AI development,👋 Welcome.,14 years of Digital leadership!,Now driving AI transformation.,At , (“we”, “our”, “us”), accessible from ,, your privacy is important to us. This Privacy Policy document explains how we collect, use, disclose, and protect your information when you visit or use our website and services., ,We may collect the following types of information:, , , ,This data helps us improve website performance and user experience., ,We use the collected information to:, , , ,"
179,https://nitsan.ai/privacy-policy/,"Privacy Policy | NITSAN – Your Data, Our Responsibility",",We use the collected information to:, , , , , , ,We do , sell or rent your personal data to third parties.,NITSAN AI may use cookies and similar technologies to:,You can choose to disable cookies through your browser settings. Please note that some parts of the website may not function properly if cookies are disabled.,We may share your information only in the following cases:,We implement reasonable technical and organizational measures to protect your personal information from unauthorized"
180,https://nitsan.ai/privacy-policy/,"Privacy Policy | NITSAN – Your Data, Our Responsibility","your personal information from unauthorized access, loss, misuse, or alteration. However, no method of transmission over the internet is 100% secure.,Our website may contain links to third-party websites. We are not responsible for the privacy practices or content of those external websites. We encourage you to review their privacy policies separately.,Depending on applicable laws, you may have the right to: To exercise these rights, please contact us using the details below.,NITSAN AI does not"
